orden,sitios,codigo,fecha,año,campaña,tem_agua,tem_aire,od,ph,olores,color,espumas,mat_susp,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,nitrato_mg_l,nh4_mg_l,p_total_l_mg_l,fosf_ortofos_mg_l,dbo_mg_l,dqo_mg_l,turbiedad_ntu,hidr_deriv_petr_ug_l,cr_total_mg_l,cd_total_mg_l,clorofila_a_ug_l,microcistina_ug_l,ica,calidad_de_agua,gobierno_local,sitio,latitud,longitud,Poblacion_partido,Personas_con_cloacas,Actividad_principal,"Agricultura, ganadería, caza y silvicultura",Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,Explotación de minas y canteras,Industria Manufacturera,"Electricidad, gas y agua",Construcción,Servicios
39.0,Diagonal 66 (descarga cloaca),BS095,2022-10-31,2022.0,primavera,10.0,12.0,,,0.0,1.0,0.0,1.0,80000.0,80000.0,12000.0,5.2,1.2,,0.39,,31.0,18.2,0.0,,,20.2,,37.0,Extremadamente deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
31.0,Puerto Trinidad calle 47,BZ077,2022-02-23,2022.0,verano,,,,,,,,,,,,,,,,,,,,,,,,,,Berazategui,,,,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
31.0,Puerto Trinidad calle 47,BZ077,2022-05-04,2022.0,otoño,16.7,15.0,12.0,8.81,0.0,0.0,0.0,0.0,280000.0,3600.0,1580.0,10.0,0.18,0.7,0.67,12.0,110.0,45.0,0.0,0.02,,,,36.0,Extremadamente deteriorada,Berazategui,,,,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
31.0,Puerto Trinidad calle 47,BZ077,2022-08-23,2022.0,invierno,10.01,16.0,10.22,8.22,1.0,0.0,0.0,1.0,20000.0,290.0,50.0,12.2,1.9,0.4,0.4,12.0,,13.0,0.0,,,2130.0,,33.0,Extremadamente deteriorada,Berazategui,,,,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
31.0,Puerto Trinidad calle 47,BZ077,2022-10-31,2022.0,primavera,18.06,16.0,10.39,,0.0,0.0,0.0,0.0,360.0,330.0,100.0,8.5,0.66,0.31,0.31,,30.0,25.0,0.0,,,8.5,,39.0,Extremadamente deteriorada,Berazategui,,,,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
30.0,Calle 14 y Costa - Salida cloaca,BZ078,2022-02-23,2022.0,verano,23.0,20.0,7.91,7.93,0.0,0.0,0.0,0.0,3000.0,100.0,450.0,4.1,0.08,0.37,0.27,12.0,29.0,45.0,0.0,,,164.9,,48.0,Muy deteriorada,Berazategui,Calle 14 y costa - salida cloaca,-34.744.169,-58.177.231,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
30.0,Calle 14 y Costa - Salida cloaca,BZ078,2022-05-04,2022.0,otoño,15.8,15.0,10.83,9.39,1.0,0.0,0.0,0.0,70000.0,2000.0,370.0,5.8,,0.54,0.54,16.0,62.0,60.0,0.0,0.007,,,,36.0,Extremadamente deteriorada,Berazategui,Calle 14 y costa - salida cloaca,-34.744.169,-58.177.231,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
30.0,Calle 14 y Costa - Salida cloaca,BZ078,2022-08-23,2022.0,invierno,11.01,17.0,10.01,6.37,0.0,0.0,0.0,0.0,100000.0,13.0,2.0,8.5,5.2,0.62,0.62,14.0,,10.0,0.0,0.0064,,1400.0,,33.0,Extremadamente deteriorada,Berazategui,Calle 14 y costa - salida cloaca,-34.744.169,-58.177.231,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
30.0,Calle 14 y Costa - Salida cloaca,BZ078,2022-10-31,2022.0,primavera,15.04,11.0,11.02,,0.0,0.0,0.0,0.0,1600.0,1600.0,320.0,7.2,0.45,0.88,0.28,,37.0,37.0,0.0,12.0,,92.4,,40.0,Extremadamente deteriorada,Berazategui,Calle 14 y costa - salida cloaca,-34.744.169,-58.177.231,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
32.0,Costanera Hudson Calle 63,BZ080,2022-02-23,2022.0,verano,26.0,23.0,9.58,9.01,0.0,0.0,0.0,0.0,1100.0,300.0,1500.0,4.0,0.08,0.57,0.58,7.2,135.0,85.0,0.0,,,414.8,1.0,40.0,Extremadamente deteriorada,Berazategui,Costanera Hudson calle 63,-34.753,-58.108.281,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
32.0,Costanera Hudson Calle 63,BZ080,2022-05-04,2022.0,otoño,17.0,17.0,17.61,9.98,0.0,0.0,0.0,0.0,20000.0,1000.0,800.0,6.2,,0.52,0.43,18.0,59.0,60.0,0.0,0.007,,,,40.0,Extremadamente deteriorada,Berazategui,Costanera Hudson calle 63,-34.753,-58.108.281,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
32.0,Costanera Hudson Calle 63,BZ080,2022-08-23,2022.0,invierno,15.1,15.2,11.82,8.37,0.0,0.0,0.0,0.0,58000.0,500.0,80.0,12.2,1.5,0.36,0.36,9.0,,14.0,0.0,,,2500.0,,38.0,Extremadamente deteriorada,Berazategui,Costanera Hudson calle 63,-34.753,-58.108.281,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
32.0,Costanera Hudson Calle 63,BZ080,2022-10-31,2022.0,primavera,18.7,12.0,8.54,,0.0,0.0,0.0,0.0,600.0,500.0,270.0,5.9,0.22,0.51,0.31,,48.0,34.0,0.0,8.0,,11.7,,40.0,Extremadamente deteriorada,Berazategui,Costanera Hudson calle 63,-34.753,-58.108.281,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
,,CA CU01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,Reserva ecológica ciudad universitaria costanera norte,-34.535.878,-58.445.933,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
,,CA CU02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,Reserva ciudad universitaria: boca de entrada al humedal  desembocadura arroyo white,-34.537.272,-58.448.339,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
,,CA CU03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,Reserva ciudad universitaria: marisma canal de marea principal,-34.538.686,-58.445.589,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
,,CA CU04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,Reserva ciudad universitaria: humedal central   planicie de marea,-34.539.667,-58.443.781,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
,,CA CU05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,Reserva ciudad universitaria: dique sur subsistema laguna,-34.540.675,-584.419,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
18.0,Parque de los Niños,CA041,2022-02-23,2022.0,verano,26.1,,4.8,7.4,0.0,0.0,0.0,0.0,1800.0,1300.0,10.0,4.6,1.2,0.24,0.2,,29.0,22.0,,,,,,54.0,Muy deteriorada,CABA,,,,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
18.0,Parque de los Niños,CA041,2022-05-04,2022.0,otoño,17.7,,7.8,7.6,0.0,0.0,0.0,0.0,26000.0,10000.0,960.0,10.1,0.77,,0.19,,,71.0,0.0,,,,,42.0,Extremadamente deteriorada,CABA,,,,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
18.0,Parque de los Niños,CA041,2022-08-23,2022.0,invierno,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,,,,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
18.0,Parque de los Niños,CA041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,,,,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
19.0,Costanera Norte - Espigón Abanico,CA044,2022-02-23,2022.0,verano,25.4,,7.3,7.4,0.0,0.0,0.0,0.0,900.0,700.0,30.0,4.0,0.9,0.33,0.36,11.0,29.0,22.0,,,,,,59.0,Muy deteriorada,CABA,Costanera norte espigón abanico,-34.547.089,-58.430.231,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
19.0,Costanera Norte - Espigón Abanico,CA044,2022-05-04,2022.0,otoño,16.4,,6.2,7.3,0.0,0.0,0.0,0.0,20000.0,15000.0,800.0,7.1,1.16,,0.2,,,84.0,0.0,,,,,42.0,Extremadamente deteriorada,CABA,Costanera norte espigón abanico,-34.547.089,-58.430.231,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
19.0,Costanera Norte - Espigón Abanico,CA044,2022-08-23,2022.0,invierno,14.6,,7.0,7.6,0.0,0.0,0.0,0.0,90000.0,30.0,2.0,13.7,2.9,,0.4,,,54.0,0.0,,,,,36.0,Extremadamente deteriorada,CABA,Costanera norte espigón abanico,-34.547.089,-58.430.231,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
19.0,Costanera Norte - Espigón Abanico,CA044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,Costanera norte espigón abanico,-34.547.089,-58.430.231,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
20.0,Club de Pescadores,CA046,2022-02-23,2022.0,verano,24.7,,5.6,7.4,0.0,0.0,0.0,0.0,1300.0,600.0,100.0,3.1,0.6,0.22,0.2,7.0,29.0,35.0,,,,,,60.0,Muy deteriorada,CABA,Club de pescadores,-34.563.231,-58.404.119,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
20.0,Club de Pescadores,CA046,2022-05-04,2022.0,otoño,18.2,,5.0,7.4,0.0,0.0,0.0,0.0,104000.0,50000.0,5000.0,9.7,2.05,,0.18,,,85.0,0.0,,,,,39.0,Extremadamente deteriorada,CABA,Club de pescadores,-34.563.231,-58.404.119,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
20.0,Club de Pescadores,CA046,2022-08-23,2022.0,invierno,14.9,,8.9,7.8,0.0,0.0,0.0,0.0,1600000.0,18.0,2.0,11.7,2.0,,0.39,,,67.0,0.0,,,,,36.0,Extremadamente deteriorada,CABA,Club de pescadores,-34.563.231,-58.404.119,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
20.0,Club de Pescadores,CA046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,Club de pescadores,-34.563.231,-58.404.119,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
21.0,Reserva Ecológica Costanera Sur - Playita,CA047,2022-02-23,2022.0,verano,24.7,,8.0,7.5,0.0,0.0,0.0,0.0,400.0,200.0,20.0,5.1,0.5,0.18,0.35,4.9,29.0,31.0,,,,,,76.0,Deteriorada,CABA,Reserva ecológica costanera sur playita,-34.612.761,-58.340.611,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
21.0,Reserva Ecológica Costanera Sur - Playita,CA047,2022-05-04,2022.0,otoño,16.4,,9.0,7.4,0.0,0.0,0.0,0.0,19000.0,5000.0,560.0,8.2,0.77,,0.17,,,75.0,0.0,,,,,43.0,Extremadamente deteriorada,CABA,Reserva ecológica costanera sur playita,-34.612.761,-58.340.611,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
21.0,Reserva Ecológica Costanera Sur - Playita,CA047,2022-08-23,2022.0,invierno,15.1,,10.0,7.8,0.0,0.0,0.0,0.0,4000.0,3.0,300.0,11.5,0.75,,0.37,,,48.0,0.0,,,560.0,,45.0,Muy deteriorada,CABA,Reserva ecológica costanera sur playita,-34.612.761,-58.340.611,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
21.0,Reserva Ecológica Costanera Sur - Playita,CA047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,Reserva ecológica costanera sur playita,-34.612.761,-58.340.611,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
,,EN AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ensenada,Boca cerrada (res. extra nat. punta Lara),-34.781.253,-58.008.481,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
33.0,Boca Cerrada (Res.Nat. Punta Lara),EN-extra,2022-02-23,2022.0,verano,,25.0,,,0.0,0.0,0.0,0.0,,,,5.6,0.049,0.33,0.32,3.1,29.0,45.0,0.0,0.005,,54.1,,55.0,Muy deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
33.0,Boca Cerrada (Res.Nat. Punta Lara),EN-extra,2022-05-04,2022.0,otoño,,8.0,,,0.0,0.0,0.0,0.0,1800.0,400.0,50.0,3.9,,0.53,0.52,9.4,72.0,90.0,0.0,0.006,,,,51.0,Muy deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
33.0,Boca Cerrada (Res.Nat. Punta Lara),EN-extra,2022-08-23,2022.0,invierno,,16.0,,,0.0,0.0,0.0,0.0,2600.0,200.0,10.0,13.3,0.88,0.35,0.27,9.4,,16.0,0.0,,,3590.0,,42.0,Extremadamente deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
33.0,Boca Cerrada (Res.Nat. Punta Lara),EN-extra,2022-10-31,2022.0,primavera,,10.0,,,0.0,0.0,0.0,0.0,150.0,100.0,30.0,6.2,0.14,0.6,0.38,,72.0,39.0,0.0,10.0,,74.2,,41.0,Extremadamente deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
34.0,Camping Eva Perón,EN081,2022-02-23,2022.0,verano,23.4,27.0,10.34,9.16,1.0,1.0,1.0,1.0,1200.0,100.0,40.0,5.2,0.06,0.39,0.38,4.7,29.0,65.0,0.0,,,77.2,,42.0,Extremadamente deteriorada,Ensenada,Camping Eva Perón,-34.820.711,-57.965.319,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
34.0,Camping Eva Perón,EN081,2022-05-04,2022.0,otoño,13.6,8.0,12.84,10.02,0.0,0.0,0.0,0.0,1600.0,50.0,10.0,4.7,,0.4,0.37,5.4,74.0,90.0,0.0,0.007,,,,59.0,Muy deteriorada,Ensenada,Camping Eva Perón,-34.820.711,-57.965.319,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
34.0,Camping Eva Perón,EN081,2022-08-23,2022.0,invierno,13.9,10.0,10.88,8.52,0.0,0.0,0.0,0.0,2400.0,370.0,140.0,13.2,5.6,0.95,0.95,9.3,,16.0,0.0,,,280.0,,42.0,Extremadamente deteriorada,Ensenada,Camping Eva Perón,-34.820.711,-57.965.319,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
34.0,Camping Eva Perón,EN081,2022-10-31,2022.0,primavera,16.0,7.0,11.05,,0.0,0.0,0.0,0.0,210.0,80.0,90.0,5.9,0.15,0.36,0.21,,33.0,31.0,0.0,,,36.5,0.19,38.0,Extremadamente deteriorada,Ensenada,Camping Eva Perón,-34.820.711,-57.965.319,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
35.0,Toma de agua Club de Pesca,EN082,2022-02-23,2022.0,verano,24.7,27.0,7.17,8.11,0.0,0.0,0.0,0.0,750.0,300.0,130.0,6.3,0.049,0.35,0.24,1.9,29.0,34.0,0.0,,,13.4,,56.0,Muy deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
35.0,Toma de agua Club de Pesca,EN082,2022-05-04,2022.0,otoño,14.3,8.0,8.57,8.09,0.0,0.0,0.0,0.0,500.0,20.0,10.0,8.4,,0.23,0.17,,64.0,55.0,0.0,,,120.0,,64.0,Muy deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
35.0,Toma de agua Club de Pesca,EN082,2022-08-23,2022.0,invierno,13.0,10.0,8.14,8.14,0.0,0.0,0.0,0.0,4000.0,110.0,113.0,14.4,0.33,0.26,0.26,6.5,,18.0,0.0,,,,,45.0,Muy deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
35.0,Toma de agua Club de Pesca,EN082,2022-10-31,2022.0,primavera,17.2,6.0,8.38,,0.0,0.0,0.0,0.0,95.0,35.0,50.0,5.7,0.41,0.29,0.23,,46.0,26.0,0.0,,,29.4,,41.0,Extremadamente deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
36.0,Arroyo El Gato,EN083,2022-02-23,2022.0,verano,24.2,27.0,3.54,7.76,0.0,0.0,0.0,0.0,5000.0,400.0,850.0,13.1,0.049,0.33,0.21,7.4,29.0,12.0,0.0,,,,,46.0,Muy deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
36.0,Arroyo El Gato,EN083,2022-05-04,2022.0,otoño,14.5,8.0,5.71,7.52,0.0,0.0,0.0,0.0,20000.0,1100.0,1540.0,21.9,,0.34,0.3,10.0,63.0,24.0,0.0,,,350.0,1.67,40.0,Extremadamente deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
36.0,Arroyo El Gato,EN083,2022-08-23,2022.0,invierno,12.8,9.0,2.49,8.01,0.0,0.0,0.0,0.0,192000.0,60.0,24.0,2.0,22.0,1.2,1.2,18.0,,,0.0,,,1960.0,,32.0,Extremadamente deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
36.0,Arroyo El Gato,EN083,2022-10-31,2022.0,primavera,18.0,4.0,7.36,,0.0,0.0,0.0,0.0,800.0,700.0,220.0,5.4,2.3,0.36,0.23,,,23.0,0.0,,,16.7,,37.0,Extremadamente deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
37.0,Ensenada Prefectura Isla Santiago,EN084,2022-02-23,2022.0,verano,23.9,27.0,8.08,8.31,0.0,0.0,0.0,0.0,1800.0,100.0,80.0,8.0,0.1,0.27,0.22,1.9,29.0,35.0,0.0,,,17.4,,57.0,Muy deteriorada,Ensenada,Ensenada prefectura isla Santiago,-34.833.911,-57.880.211,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
37.0,Ensenada Prefectura Isla Santiago,EN084,2022-05-04,2022.0,otoño,15.6,8.0,7.75,7.99,0.0,0.0,0.0,0.0,1600.0,200.0,45.0,13.2,,0.23,0.18,2.3,56.0,55.0,0.0,,,350.0,,55.0,Muy deteriorada,Ensenada,Ensenada prefectura isla Santiago,-34.833.911,-57.880.211,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
37.0,Ensenada Prefectura Isla Santiago,EN084,2022-08-23,2022.0,invierno,12.7,9.0,9.0,8.23,0.0,0.0,0.0,0.0,3000.0,720.0,250.0,14.8,1.9,0.15,0.15,5.1,,,0.0,,,1290.0,,46.0,Muy deteriorada,Ensenada,Ensenada prefectura isla Santiago,-34.833.911,-57.880.211,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
37.0,Ensenada Prefectura Isla Santiago,EN084,2022-10-31,2022.0,primavera,17.1,5.0,8.98,,0.0,0.0,0.0,0.0,130.0,30.0,45.0,6.1,0.4,0.24,0.24,,,39.0,0.0,,,0.6,,54.0,Muy deteriorada,Ensenada,Ensenada prefectura isla Santiago,-34.833.911,-57.880.211,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
27.0,Espora 400 m,QU061,2022-02-23,2022.0,verano,23.0,22.0,10.6,8.2,0.0,0.0,0.0,0.0,1200.0,100.0,20.0,6.0,0.049,0.4,0.39,1.9,29.0,26.0,0.0,,,42.1,,59.0,Muy deteriorada,Quilmes,Espora 400 m,-3.469.195,-58.253.889,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
27.0,Espora 400 m,QU061,2022-05-04,2022.0,otoño,16.0,13.0,5.97,7.05,0.0,0.0,0.0,0.0,27000.0,300.0,5.0,11.9,,0.53,0.5,7.3,90.0,34.0,0.0,,,,,45.0,Muy deteriorada,Quilmes,Espora 400 m,-3.469.195,-58.253.889,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
27.0,Espora 400 m,QU061,2022-08-23,2022.0,invierno,14.2,14.0,6.21,7.12,0.0,0.0,0.0,0.0,16000.0,130.0,100.0,13.5,3.9,0.63,0.62,7.3,,,0.0,0.0069,,,,42.0,Extremadamente deteriorada,Quilmes,Espora 400 m,-3.469.195,-58.253.889,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
27.0,Espora 400 m,QU061,2022-10-31,2022.0,primavera,18.5,13.0,7.49,,0.0,0.0,0.0,1.0,80.0,70.0,4.0,4.7,1.3,0.31,0.3,,,17.0,0.0,,,0.0,,62.0,Muy deteriorada,Quilmes,Espora 400 m,-3.469.195,-58.253.889,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
28.0,Náutico 400 m,QU062,2022-02-23,2022.0,verano,24.0,23.0,9.59,7.94,0.0,0.0,0.0,0.0,1000.0,100.0,10.0,5.7,0.06,0.39,0.29,,29.0,26.0,0.0,,,28.0,1.0,48.0,Muy deteriorada,Quilmes,,,,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
28.0,Náutico 400 m,QU062,2022-05-04,2022.0,otoño,16.1,13.0,5.14,6.93,0.0,0.0,0.0,0.0,20000.0,150.0,100.0,12.1,,0.43,0.41,4.3,82.0,37.0,0.0,,,,,45.0,Muy deteriorada,Quilmes,,,,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
28.0,Náutico 400 m,QU062,2022-08-23,2022.0,invierno,14.3,14.0,5.77,7.16,1.0,0.0,0.0,1.0,27000.0,430.0,100.0,7.7,3.8,0.57,0.46,11.0,,17.0,0.0,0.0079,,,,33.0,Extremadamente deteriorada,Quilmes,,,,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
28.0,Náutico 400 m,QU062,2022-10-31,2022.0,primavera,18.6,13.0,7.38,,0.0,0.0,0.0,1.0,120.0,80.0,20.0,5.1,0.71,0.49,0.31,,,20.0,0.0,,,17.0,,41.0,Extremadamente deteriorada,Quilmes,,,,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
29.0,Pejerrey Club 400 m,QU063,2022-02-23,2022.0,verano,23.0,22.0,12.15,8.5,0.0,0.0,0.0,0.0,1000.0,200.0,10.0,4.3,0.049,0.37,0.31,4.4,49.0,36.0,0.0,,,140.8,,55.0,Muy deteriorada,Quilmes,,,,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
29.0,Pejerrey Club 400 m,QU063,2022-05-04,2022.0,otoño,15.3,13.0,9.97,7.61,0.0,0.0,0.0,0.0,170000.0,110.0,180.0,11.3,0.41,0.49,0.4,9.4,48.0,38.0,0.0,,,1030.0,,40.0,Extremadamente deteriorada,Quilmes,,,,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
29.0,Pejerrey Club 400 m,QU063,2022-08-23,2022.0,invierno,13.4,14.0,8.05,7.29,0.0,0.0,0.0,0.0,50000.0,3.0,380.0,16.3,1.1,0.51,0.39,11.0,,27.0,0.0,0.0082,,760.0,,36.0,Extremadamente deteriorada,Quilmes,,,,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
29.0,Pejerrey Club 400 m,QU063,2022-10-31,2022.0,primavera,18.3,13.0,7.0,,0.0,0.0,1.0,0.0,900.0,800.0,20.0,5.6,0.64,0.76,0.44,,39.0,25.0,0.0,6.0,,63.7,,36.0,Extremadamente deteriorada,Quilmes,,,,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
10.0,Del Arca,SF015,2022-02-23,2022.0,verano,21.5,23.0,3.85,6.66,0.0,0.0,0.0,1.0,2200.0,100.0,270.0,5.4,0.049,0.28,0.39,1.9,29.0,28.0,0.0,,,,,51.0,Muy deteriorada,San Fernando,Del arca,-34.438.919,-58.536.519,171616.0,157308.0,"""Actividad náutica""",2.0,7.0,0.0,5.0,7.0,7.0,5.0
10.0,Del Arca,SF015,2022-05-04,2022.0,otoño,17.0,14.0,5.56,7.3,0.0,0.0,0.0,0.0,90000.0,4200.0,1500.0,5.1,0.98,0.26,0.24,,34.0,50.0,0.0,,,,,39.0,Extremadamente deteriorada,San Fernando,Del arca,-34.438.919,-58.536.519,171616.0,157308.0,"""Actividad náutica""",2.0,7.0,0.0,5.0,7.0,7.0,5.0
10.0,Del Arca,SF015,2022-08-23,2022.0,invierno,16.3,16.0,5.7,5.0,0.0,0.0,0.0,0.0,740000.0,15.0,5.0,8.7,3.1,0.47,0.47,10.0,,19.0,0.0,,,930.0,,34.0,Extremadamente deteriorada,San Fernando,Del arca,-34.438.919,-58.536.519,171616.0,157308.0,"""Actividad náutica""",2.0,7.0,0.0,5.0,7.0,7.0,5.0
10.0,Del Arca,SF015,2022-10-31,2022.0,primavera,20.4,14.0,7.78,,0.0,0.0,0.0,0.0,1300.0,1000.0,260.0,3.7,0.74,0.23,0.23,,,39.0,0.0,,,0.1,,58.0,Muy deteriorada,San Fernando,Del arca,-34.438.919,-58.536.519,171616.0,157308.0,"""Actividad náutica""",2.0,7.0,0.0,5.0,7.0,7.0,5.0
11.0,Espigón La Farola,SI021,2022-02-23,2022.0,verano,,,,,,,,,,,,,,,,,,,,,,,,,,San Isidro,,,,297282.0,275528.0,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0
11.0,Espigón La Farola,SI021,2022-05-04,2022.0,otoño,,,,,,,,,,,,,,,,,,,,,,,,,,San Isidro,,,,297282.0,275528.0,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0
